Price,Close,High,Low,Open,Volume
Ticker,IWDA.AS,IWDA.AS,IWDA.AS,IWDA.AS,IWDA.AS
Date,,,,,
2015-12-02,39.79499816894531,39.970001220703125,39.755001068115234,39.80500030517578,272083
2015-12-03,38.244998931884766,39.95000076293945,38.154998779296875,39.71500015258789,333577
2015-12-04,38.27000045776367,38.63999938964844,37.79999923706055,38.244998931884766,361380
2015-12-07,38.30500030517578,38.875,38.2599983215332,38.529998779296875,214077
2015-12-08,37.88999938964844,38.255001068115234,37.67499923706055,38.255001068115234,72141
2015-12-09,37.61000061035156,37.8849983215332,37.415000915527344,37.834999084472656,281839
2015-12-10,37.564998626708984,37.71500015258789,37.29999923706055,37.3849983215332,178651
2015-12-11,36.779998779296875,37.51499938964844,36.67499923706055,37.5099983215332,126995
2015-12-14,36.17499923706055,37.165000915527344,35.904998779296875,37.165000915527344,359948
2015-12-15,37.28499984741211,37.32500076293945,36.5,36.529998779296875,152693
2015-12-16,37.3849983215332,37.64500045776367,37.29999923706055,37.474998474121094,215779
2015-12-17,37.84000015258789,38.30500030517578,37.709999084472656,38.06999969482422,308675
2015-12-18,37.345001220703125,37.66999816894531,37.21500015258789,37.35499954223633,269348
2015-12-21,36.845001220703125,37.44499969482422,36.845001220703125,37.13999938964844,421976
2015-12-22,36.95000076293945,37.275001525878906,36.900001525878906,37.22999954223633,243382
2015-12-23,37.92499923706055,37.96500015258789,37.45000076293945,37.45000076293945,180258
2015-12-24,37.810001373291016,37.834999084472656,37.619998931884766,37.834999084472656,53411
2015-12-28,37.415000915527344,37.78499984741211,37.404998779296875,37.78499984741211,65097
2015-12-29,38.185001373291016,38.185001373291016,37.70000076293945,37.70000076293945,117104
2015-12-30,38.05500030517578,38.15999984741211,37.9900016784668,38.06999969482422,98571
2016-01-04,37.060001373291016,37.15999984741211,36.779998779296875,37.0,226803
2016-01-05,37.54499816894531,37.595001220703125,37.14500045776367,37.3849983215332,65408
2016-01-06,37.06999969482422,37.314998626708984,36.834999084472656,37.314998626708984,294263
2016-01-07,36.150001525878906,36.334999084472656,35.45000076293945,36.2400016784668,1352593
2016-01-08,35.369998931884766,36.25,35.369998931884766,36.099998474121094,378591
2016-01-11,35.18000030517578,35.68000030517578,35.17499923706055,35.369998931884766,197070
2016-01-12,35.5099983215332,35.88999938964844,35.099998474121094,35.154998779296875,678496
2016-01-13,35.67499923706055,36.15999984741211,35.5,35.939998626708984,885103
2016-01-14,35.064998626708984,35.314998626708984,34.470001220703125,35.10499954223633,469353
2016-01-15,34.20500183105469,35.125,34.0,35.125,420751
2016-01-18,34.32500076293945,34.70000076293945,34.25,34.470001220703125,160276
2016-01-19,34.630001068115234,35.099998474121094,34.5,34.98500061035156,330567
2016-01-20,33.46500015258789,33.84000015258789,33.29999923706055,33.7400016784668,1100918
2016-01-21,34.345001220703125,34.86000061035156,33.59000015258789,33.70000076293945,264309
2016-01-22,35.02000045776367,35.244998931884766,34.625,34.775001525878906,1166836
2016-01-25,34.86000061035156,35.1349983215332,34.7599983215332,35.1349983215332,884998
2016-01-26,34.91999816894531,34.9900016784668,34.13999938964844,34.26499938964844,95610
2016-01-27,35.084999084472656,35.084999084472656,34.724998474121094,34.845001220703125,153777
2016-01-28,34.4900016784668,35.01499938964844,34.369998931884766,34.90999984741211,276475
2016-01-29,35.470001220703125,35.470001220703125,34.82500076293945,35.130001068115234,372263
2016-02-01,35.459999084472656,35.599998474121094,35.16999816894531,35.599998474121094,247965
2016-02-02,35.025001525878906,35.415000915527344,34.79999923706055,35.415000915527344,66386
2016-02-03,34.13999938964844,34.95500183105469,33.779998779296875,34.845001220703125,574263
2016-02-04,34.130001068115234,34.59000015258789,33.935001373291016,34.59000015258789,178940
2016-02-05,33.845001220703125,34.32500076293945,33.689998626708984,34.130001068115234,310930
2016-02-08,32.88999938964844,33.970001220703125,32.79999923706055,33.915000915527344,795892
2016-02-09,32.5099983215332,33.224998474121094,32.25,33.09000015258789,646043
2016-02-10,32.96500015258789,33.35499954223633,32.47999954223633,32.625,576321
2016-02-11,31.71500015258789,32.48500061035156,31.704999923706055,32.48500061035156,384674
2016-02-12,32.79499816894531,32.79499816894531,32.19499969482422,32.220001220703125,374411
2016-02-15,33.64500045776367,33.70500183105469,33.33000183105469,33.35499954223633,138896
2016-02-16,33.584999084472656,33.81999969482422,33.415000915527344,33.81999969482422,114477
2016-02-17,34.39500045776367,34.404998779296875,33.6150016784668,33.619998931884766,232357
2016-02-18,34.474998474121094,34.86000061035156,34.32500076293945,34.58000183105469,262573
2016-02-19,34.279998779296875,34.53499984741211,34.1150016784668,34.380001068115234,188772
2016-02-22,35.02000045776367,35.11000061035156,34.68000030517578,34.724998474121094,458705
2016-02-23,34.619998931884766,34.994998931884766,34.564998626708984,34.790000915527344,320723
2016-02-24,33.994998931884766,34.6150016784668,33.88999938964844,34.6150016784668,499299
2016-02-25,34.66999816894531,34.8849983215332,34.5099983215332,34.584999084472656,384412
2016-02-26,35.345001220703125,35.46500015258789,35.119998931884766,35.14500045776367,149928
2016-02-29,35.55500030517578,35.58000183105469,34.849998474121094,34.849998474121094,521825
2016-03-01,35.875,35.875,35.29499816894531,35.31999969482422,237058
2016-03-02,36.25,36.275001525878906,36.040000915527344,36.130001068115234,438035
2016-03-03,36.02000045776367,36.334999084472656,35.994998931884766,36.25,730445
2016-03-04,36.26499938964844,36.529998779296875,35.974998474121094,36.244998931884766,463312
2016-03-07,36.2400016784668,36.345001220703125,36.05500030517578,36.209999084472656,115991
2016-03-08,35.814998626708984,36.04499816894531,35.68000030517578,35.880001068115234,412072
2016-03-09,35.98500061035156,36.22999954223633,35.880001068115234,35.970001220703125,258953
2016-03-10,35.22999954223633,36.95500183105469,35.22999954223633,36.14500045776367,841047
2016-03-11,36.095001220703125,36.17499923706055,35.83000183105469,35.83000183105469,616680
2016-03-14,36.310001373291016,36.3650016784668,36.189998626708984,36.23500061035156,331844
2016-03-15,36.025001525878906,36.14500045776367,35.970001220703125,36.11000061035156,356031
2016-03-16,36.18000030517578,36.25,35.9900016784668,36.150001525878906,227692
2016-03-17,35.98500061035156,36.06999969482422,35.4900016784668,36.025001525878906,292831
2016-03-18,36.19499969482422,36.220001220703125,35.95000076293945,36.09000015258789,82451
2016-03-21,36.22999954223633,36.31999969482422,36.07500076293945,36.1150016784668,668699
2016-03-22,36.404998779296875,36.404998779296875,36.13999938964844,36.165000915527344,30502
2016-03-23,36.33000183105469,36.51499938964844,36.16999816894531,36.42499923706055,927599
2016-03-24,35.880001068115234,36.095001220703125,35.8650016784668,36.084999084472656,85539
2016-03-29,36.03499984741211,36.275001525878906,35.8650016784668,36.275001525878906,52476
2016-03-30,36.23500061035156,36.40999984741211,36.17499923706055,36.209999084472656,95781
2016-03-31,35.98500061035156,36.10499954223633,35.90999984741211,36.10499954223633,151390
2016-04-01,35.755001068115234,35.790000915527344,35.38999938964844,35.595001220703125,105692
2016-04-04,35.845001220703125,36.060001373291016,35.76499938964844,35.76499938964844,58145
2016-04-05,35.314998626708984,35.564998626708984,35.29499816894531,35.54999923706055,86354
2016-04-06,35.52000045776367,35.584999084472656,35.279998779296875,35.470001220703125,40912
2016-04-07,35.380001068115234,35.77000045776367,35.29999923706055,35.560001373291016,50048
2016-04-08,35.61000061035156,35.810001373291016,35.57500076293945,35.630001068115234,130220
2016-04-11,35.60499954223633,35.779998779296875,35.400001525878906,35.51499938964844,101739
2016-04-12,35.8849983215332,35.8849983215332,35.375,35.59000015258789,210829
2016-04-13,36.72999954223633,36.72999954223633,36.21500015258789,36.21500015258789,327227
2016-04-14,36.96500015258789,36.96500015258789,36.7599983215332,36.78499984741211,124900
2016-04-15,36.79499816894531,36.90999984741211,36.6349983215332,36.880001068115234,134066
2016-04-18,36.83000183105469,36.86000061035156,36.39500045776367,36.39500045776367,93762
2016-04-19,37.084999084472656,37.21500015258789,36.97999954223633,36.98500061035156,357159
2016-04-20,37.32500076293945,37.334999084472656,36.95500183105469,37.07500076293945,198916
2016-04-21,37.28499984741211,37.45500183105469,37.060001373291016,37.45000076293945,69910
2016-04-22,37.275001525878906,37.39500045776367,37.165000915527344,37.21500015258789,81594
2016-04-25,37.064998626708984,37.349998474121094,37.005001068115234,37.349998474121094,84612
2016-04-26,37.084999084472656,37.29999923706055,37.0099983215332,37.20000076293945,222487
2016-04-27,37.099998474121094,37.119998931884766,36.96500015258789,37.01499938964844,55968
